step,reward,tploss,action_a,action_f,A,f,expr
201,-0.621527880541773,1.121527880541773,1.0,0.25760751962661743,250.0,-12.362608835101128,250.00[m s^-1] | -12.36[m s^-1]
202,-0.6119907581087021,1.111990758108702,0.18699747323989868,1.0,250.0,7.637391164898872,250.00[m s^-1] | 7.64[m s^-1]
203,-0.588963361074901,1.088963361074901,0.45943090319633484,0.17003999650478363,250.0,11.038191094994545,250.00[m s^-1] | 11.04[m s^-1]
204,-0.5075319011162811,1.007531901116281,-0.31060755252838135,1.0,243.78784894943237,31.038191094994545,243.79[m s^-1] | 31.04[m s^-1]
205,-0.5003665472725589,1.000366547272559,0.03493010997772217,-0.6273223161697388,244.48645114898682,18.49174477159977,244.49[m s^-1] | 18.49[m s^-1]
206,-0.57984522457017,1.07984522457017,0.7414667010307312,-1.0,250.0,-1.5082552284002304,250.00[m s^-1] | -1.51[m s^-1]
207,-0.5276788062751541,1.027678806275154,1.0,1.0,250.0,18.49174477159977,250.00[m s^-1] | 18.49[m s^-1]
208,-0.5930779577486691,1.0930779577486691,1.0,-1.0,250.0,-1.5082552284002304,250.00[m s^-1] | -1.51[m s^-1]
209,-0.6002601142776931,1.100260114277693,0.7896796464920044,1.0,250.0,18.49174477159977,250.00[m s^-1] | 18.49[m s^-1]
210,-0.61053790941062,1.11053790941062,1.0,-1.0,250.0,-1.5082552284002304,250.00[m s^-1] | -1.51[m s^-1]
211,-0.69103830550694,1.19103830550694,0.28676724433898926,-0.8090386986732483,250.0,-17.689029201865196,250.00[m s^-1] | -17.69[m s^-1]
212,-0.6923004769224641,1.192300476922464,0.9222705364227295,-0.9720506072044373,250.0,-37.13004134595394,250.00[m s^-1] | -37.13[m s^-1]
213,-0.6848857066323331,1.184885706632333,1.0,0.12311026453971863,250.0,-34.66783605515957,250.00[m s^-1] | -34.67[m s^-1]
214,-0.6921268128154341,1.192126812815434,0.43276122212409973,0.11224336922168732,250.0,-32.42296867072582,250.00[m s^-1] | -32.42[m s^-1]
215,-0.7023048696958869,1.202304869695887,-0.06947749853134155,-0.20040394365787506,248.61045002937317,-36.431047543883324,248.61[m s^-1] | -36.43[m s^-1]
216,-0.717793915501046,1.217793915501046,1.0,0.6728112697601318,250.0,-22.974822148680687,250.00[m s^-1] | -22.97[m s^-1]
217,-0.7256386972352171,1.2256386972352171,1.0,-0.32955193519592285,250.0,-29.565860852599144,250.00[m s^-1] | -29.57[m s^-1]
218,-0.600180976708804,1.100180976708804,-0.42799073457717896,0.5299200415611267,241.44018530845642,-18.96746002137661,241.44[m s^-1] | -18.97[m s^-1]
219,-0.5694108004730309,1.069410800473031,0.05973696708679199,0.6813720464706421,242.63492465019226,-5.340019091963768,242.63[m s^-1] | -5.34[m s^-1]
220,-0.668299101962128,1.168299101962128,0.9368958473205566,-0.6642586588859558,250.0,-18.625192269682884,250.00[m s^-1] | -18.63[m s^-1]
221,-0.645885941575512,1.145885941575512,0.5766207575798035,-0.18330813944339752,250.0,-22.291355058550835,250.00[m s^-1] | -22.29[m s^-1]
222,-0.6478713472437261,1.147871347243726,1.0,-0.2729259133338928,250.0,-27.74987332522869,250.00[m s^-1] | -27.75[m s^-1]
223,-0.5904152147994619,1.090415214799462,0.8377164006233215,1.0,250.0,-7.749873325228691,250.00[m s^-1] | -7.75[m s^-1]
224,-0.327601026954236,0.827601026954236,-0.837458074092865,1.0,233.2508385181427,12.250126674771309,233.25[m s^-1] | 12.25[m s^-1]
225,-0.42726896794468794,0.9272689679446879,0.2951619029045105,-0.4863240122795105,239.1540765762329,2.523646429181099,239.15[m s^-1] | 2.52[m s^-1]
226,-0.5752774593325749,1.075277459332575,0.857067346572876,-0.4850788414478302,250.0,-7.177930399775505,250.00[m s^-1] | -7.18[m s^-1]
227,-0.300717682318542,0.800717682318542,-1.0,0.19729095697402954,230.0,-3.2321112602949142,230.00[m s^-1] | -3.23[m s^-1]
228,-0.3149412185742121,0.8149412185742121,-0.17293351888656616,-0.2841291129589081,226.54132962226868,-8.914693519473076,226.54[m s^-1] | -8.91[m s^-1]
229,-0.41776974155815993,0.9177697415581599,0.5027668476104736,-0.4723709225654602,236.59666657447815,-18.36211197078228,236.60[m s^-1] | -18.36[m s^-1]
230,-0.6050408053710961,1.105040805371096,1.0,-1.0,250.0,-38.36211197078228,250.00[m s^-1] | -38.36[m s^-1]
231,-0.70396147457969,1.20396147457969,0.028417527675628662,-0.7173950672149658,250.0,-52.710013315081596,250.00[m s^-1] | -52.71[m s^-1]
232,-0.5006283156908751,1.000628315690875,-0.6330642700195312,0.7856139540672302,237.33871459960938,-36.99773423373699,237.34[m s^-1] | -37.00[m s^-1]
233,-0.5587570546477849,1.058757054647785,0.40668874979019165,0.2877727448940277,245.4724895954132,-31.242279335856438,245.47[m s^-1] | -31.24[m s^-1]
234,-0.6469306869897931,1.146930686989793,1.0,-1.0,250.0,-51.24227933585644,250.00[m s^-1] | -51.24[m s^-1]
235,-0.6828038309986049,1.1828038309986049,1.0,-0.8200087547302246,250.0,-67.64245443046093,250.00[m s^-1] | -67.64[m s^-1]
236,-0.44588957843060706,0.9458895784306071,-0.8577249646186829,1.0,232.84550070762634,-47.64245443046093,232.85[m s^-1] | -47.64[m s^-1]
237,-0.3047654940745661,0.8047654940745661,-0.6180734038352966,-0.15218013525009155,220.4840326309204,-50.68605713546276,220.48[m s^-1] | -50.69[m s^-1]
238,-0.533027995778401,1.033027995778401,1.0,-0.6092710494995117,240.4840326309204,-62.871478125452995,240.48[m s^-1] | -62.87[m s^-1]
239,-0.619532948996774,1.119532948996774,1.0,0.518598735332489,250.0,-52.499503418803215,250.00[m s^-1] | -52.50[m s^-1]
240,-0.6486386311291579,1.1486386311291579,1.0,0.3055381774902344,250.0,-46.38873986899853,250.00[m s^-1] | -46.39[m s^-1]
241,-0.6947239405462851,1.194723940546285,0.2444588541984558,-0.935713529586792,250.0,-65.10301046073437,250.00[m s^-1] | -65.10[m s^-1]
242,-0.5755127418727579,1.075512741872758,1.0,0.5594061017036438,250.0,-53.91488842666149,250.00[m s^-1] | -53.91[m s^-1]
243,-0.5561640670099479,1.056164067009948,0.466157466173172,-0.6736379861831665,250.0,-67.38764815032482,250.00[m s^-1] | -67.39[m s^-1]
244,-0.561869249617982,1.061869249617982,0.279895544052124,0.2667306959629059,250.0,-62.053034231066704,250.00[m s^-1] | -62.05[m s^-1]
245,-0.28083970446685,0.78083970446685,-1.0,0.8260637521743774,230.0,-45.531759187579155,230.00[m s^-1] | -45.53[m s^-1]
246,-0.5058027453475891,1.005802745347589,1.0,1.0,250.0,-25.531759187579155,250.00[m s^-1] | -25.53[m s^-1]
247,-0.505753007512358,1.005753007512358,1.0,-1.0,250.0,-45.531759187579155,250.00[m s^-1] | -45.53[m s^-1]
248,-0.26588844195721595,0.765888441957216,-0.9210187792778015,-0.411503404378891,231.57962441444397,-53.761827275156975,231.58[m s^-1] | -53.76[m s^-1]
249,-0.29812003231976003,0.79812003231976,0.11401963233947754,0.7083042860031128,233.86001706123352,-39.59574155509472,233.86[m s^-1] | -39.60[m s^-1]
250,-0.47300944918129006,0.9730094491812901,1.0,-0.6802201867103577,250.0,-53.20014528930187,250.00[m s^-1] | -53.20[m s^-1]
1,-0.353459387031552,0.853459387031552,0.18321342766284943,0.6125478148460388,-96.33573144674301,-87.74904370307922,-96.34[m s^-1] | -87.75[m s^-1]
2,-0.32206390616968994,0.8220639061696899,0.6654419898986816,-0.7229927778244019,-83.02689164876938,-100.0,-83.03[m s^-1] | -100.00[m s^-1]
3,-0.30243675861707797,0.802436758617078,0.4854111075401306,-1.0,-73.31866949796677,-100.0,-73.32[m s^-1] | -100.00[m s^-1]
4,-0.31675603432993604,0.816756034329936,1.0,-0.8105185627937317,-53.318669497966766,-100.0,-53.32[m s^-1] | -100.00[m s^-1]
5,-0.38909830509881105,0.889098305098811,1.0,-1.0,-33.318669497966766,-100.0,-33.32[m s^-1] | -100.00[m s^-1]
6,-0.293509248623014,0.793509248623014,1.0,0.4705117642879486,-13.318669497966766,-90.58976471424103,-13.32[m s^-1] | -90.59[m s^-1]
7,-0.253465053934228,0.753465053934228,0.6802608966827393,-0.8313491940498352,0.2865484356880188,-100.0,0.29[m s^-1] | -100.00[m s^-1]
8,-0.20555818118977498,0.705558181189775,0.1963355541229248,-0.1983632594347,4.213259518146515,-100.0,4.21[m s^-1] | -100.00[m s^-1]
9,-0.090320681811628,0.590320681811628,1.0,1.0,24.213259518146515,-80.0,24.21[m s^-1] | -80.00[m s^-1]
10,-0.007576004434097006,0.507576004434097,0.8482591509819031,1.0,41.178442537784576,-60.0,41.18[m s^-1] | -60.00[m s^-1]
11,0.060067089423614994,0.439932910576385,0.772773027420044,1.0,56.633903086185455,-40.0,56.63[m s^-1] | -40.00[m s^-1]
12,0.146115110731508,0.353884889268492,1.0,0.5732727646827698,76.63390308618546,-28.534544706344604,76.63[m s^-1] | -28.53[m s^-1]
